Accession	Title	Sample.Type	Taxonomy	Channels	Platform	Series	Supplementary.Types	Supplementary.Links	SRA.Accession	Contact	Release.Date	ct	age	batch	con	ID
LT_old_mouse2_plate1_stim_sc_D2_S326	GSM2680805	LT_old_mouse2_plate1_stim_sc_D2_S326	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951049	SRX2951049	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_D2_S326
LT_old_mouse2_plate1_stim_sc_D3_S327	GSM2680806	LT_old_mouse2_plate1_stim_sc_D3_S327	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951050	SRX2951050	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_D3_S327
LT_old_mouse2_plate1_stim_sc_D4_S328	GSM2680807	LT_old_mouse2_plate1_stim_sc_D4_S328	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951051	SRX2951051	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_D4_S328
LT_old_mouse2_plate1_stim_sc_E1_S337	GSM2680808	LT_old_mouse2_plate1_stim_sc_E1_S337	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951052	SRX2951052	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_E1_S337
LT_old_mouse2_plate1_stim_sc_E3_S339	GSM2680810	LT_old_mouse2_plate1_stim_sc_E3_S339	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951054	SRX2951054	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_E3_S339
LT_old_mouse2_plate1_stim_sc_G1_S361	GSM2680816	LT_old_mouse2_plate1_stim_sc_G1_S361	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951060	SRX2951060	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_G1_S361
LT_old_mouse2_plate1_stim_sc_G2_S362	GSM2680817	LT_old_mouse2_plate1_stim_sc_G2_S362	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951061	SRX2951061	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_G2_S362
LT_old_mouse2_plate1_stim_sc_G3_S363	GSM2680818	LT_old_mouse2_plate1_stim_sc_G3_S363	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951062	SRX2951062	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_G3_S363
LT_old_mouse2_plate1_stim_sc_G4_S364	GSM2680819	LT_old_mouse2_plate1_stim_sc_G4_S364	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951063	SRX2951063	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_G4_S364
LT_old_mouse2_plate1_stim_sc_H1_S373	GSM2680820	LT_old_mouse2_plate1_stim_sc_H1_S373	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951064	SRX2951064	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_H1_S373
LT_old_mouse2_plate1_stim_sc_H2_S374	GSM2680821	LT_old_mouse2_plate1_stim_sc_H2_S374	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951065	SRX2951065	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_H2_S374
LT_old_mouse2_plate1_stim_sc_H3_S375	GSM2680822	LT_old_mouse2_plate1_stim_sc_H3_S375	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951066	SRX2951066	Carl G de Boer	Jul 19, 2017	LT	old	b1	stim	LT_old_mouse2_plate1_stim_sc_H3_S375
LT_old_mouse3_plate1_nostim_sc_A1_S1	GSM2680824	LT_old_mouse3_plate1_nostim_sc_A1_S1	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951068	SRX2951068	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_A1_S1
LT_old_mouse3_plate1_nostim_sc_B1_S13	GSM2680828	LT_old_mouse3_plate1_nostim_sc_B1_S13	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951072	SRX2951072	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_B1_S13
LT_old_mouse3_plate1_nostim_sc_C1_S25	GSM2680832	LT_old_mouse3_plate1_nostim_sc_C1_S25	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951076	SRX2951076	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_C1_S25
LT_old_mouse3_plate1_nostim_sc_C2_S26	GSM2680833	LT_old_mouse3_plate1_nostim_sc_C2_S26	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951077	SRX2951077	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_C2_S26
LT_old_mouse3_plate1_nostim_sc_C3_S27	GSM2680834	LT_old_mouse3_plate1_nostim_sc_C3_S27	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951078	SRX2951078	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_C3_S27
LT_old_mouse3_plate1_nostim_sc_C4_S28	GSM2680835	LT_old_mouse3_plate1_nostim_sc_C4_S28	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951079	SRX2951079	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_C4_S28
LT_old_mouse3_plate1_nostim_sc_D1_S37	GSM2680836	LT_old_mouse3_plate1_nostim_sc_D1_S37	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951080	SRX2951080	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_D1_S37
LT_old_mouse3_plate1_nostim_sc_D2_S38	GSM2680837	LT_old_mouse3_plate1_nostim_sc_D2_S38	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951081	SRX2951081	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_D2_S38
LT_old_mouse3_plate1_nostim_sc_D3_S39	GSM2680838	LT_old_mouse3_plate1_nostim_sc_D3_S39	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951082	SRX2951082	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_D3_S39
LT_old_mouse3_plate1_nostim_sc_D4_S40	GSM2680839	LT_old_mouse3_plate1_nostim_sc_D4_S40	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951083	SRX2951083	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_D4_S40
LT_old_mouse3_plate1_nostim_sc_E1_S49	GSM2680840	LT_old_mouse3_plate1_nostim_sc_E1_S49	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951084	SRX2951084	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_E1_S49
LT_old_mouse3_plate1_nostim_sc_E2_S50	GSM2680841	LT_old_mouse3_plate1_nostim_sc_E2_S50	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951085	SRX2951085	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_E2_S50
LT_old_mouse3_plate1_nostim_sc_E3_S51	GSM2680842	LT_old_mouse3_plate1_nostim_sc_E3_S51	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951086	SRX2951086	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_E3_S51
LT_old_mouse3_plate1_nostim_sc_E4_S52	GSM2680843	LT_old_mouse3_plate1_nostim_sc_E4_S52	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951087	SRX2951087	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_E4_S52
LT_old_mouse3_plate1_nostim_sc_F1_S61	GSM2680844	LT_old_mouse3_plate1_nostim_sc_F1_S61	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951088	SRX2951088	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_F1_S61
LT_old_mouse3_plate1_nostim_sc_F2_S62	GSM2680845	LT_old_mouse3_plate1_nostim_sc_F2_S62	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951089	SRX2951089	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_F2_S62
LT_old_mouse3_plate1_nostim_sc_F3_S63	GSM2680846	LT_old_mouse3_plate1_nostim_sc_F3_S63	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951090	SRX2951090	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_F3_S63
LT_old_mouse3_plate1_nostim_sc_F4_S64	GSM2680847	LT_old_mouse3_plate1_nostim_sc_F4_S64	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951091	SRX2951091	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_F4_S64
LT_old_mouse3_plate1_nostim_sc_G1_S73	GSM2680848	LT_old_mouse3_plate1_nostim_sc_G1_S73	SRA	Mus musculus	1	GPL19057	GSE100426;GSE100428	SRA Run Selector	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2951092	SRX2951092	Carl G de Boer	Jul 19, 2017	LT	old	b1	nostim	LT_old_mouse3_plate1_nostim_sc_G1_S73
